gene,selection_summary,sample_0.0-temporal_0.0,sample_0.0-temporal_108.0,sample_0.0-temporal_12.0,sample_0.0-temporal_120.0,sample_0.0-temporal_132.0,sample_0.0-temporal_144.0,sample_0.0-temporal_156.0,sample_0.0-temporal_168.0,sample_0.0-temporal_180.0,sample_0.0-temporal_192.0,sample_0.0-temporal_204.0,sample_0.0-temporal_216.0,sample_0.0-temporal_228.0,sample_0.0-temporal_24.0,sample_0.0-temporal_240.0,sample_0.0-temporal_252.0,sample_0.0-temporal_264.0,sample_0.0-temporal_276.0,sample_0.0-temporal_288.0,sample_0.0-temporal_300.0,sample_0.0-temporal_312.0,sample_0.0-temporal_324.0,sample_0.0-temporal_336.0,sample_0.0-temporal_348.0,sample_0.0-temporal_36.0,sample_0.0-temporal_360.0,sample_0.0-temporal_372.0,sample_0.0-temporal_384.0,sample_0.0-temporal_396.0,sample_0.0-temporal_408.0,sample_0.0-temporal_420.0,sample_0.0-temporal_48.0,sample_0.0-temporal_60.0,sample_0.0-temporal_72.0,sample_0.0-temporal_84.0,sample_0.0-temporal_96.0,sample_0.0-celltype_Epithelial,sample_0.0-celltype_MEF,sample_0.0-celltype_Neural,sample_0.0-celltype_Stromal,sample_0.0-celltype_Trophoblast,sample_0.0-celltype_iPSC
Thbs1,temporal - 216.0 - 7 / celltype - MEF - 1 / celltype - Stromal - 7,0.30370370370370364,0.46666666666666673,0.3409822866344605,0.5335748792270532,0.1111111111111111,0.14814814814814814,0.5259259259259259,0.2592592592592593,0.04444444444444451,0.14814814814814814,0.05925925925925929,0.3185185185185186,0.2666666666666666,0.4666666666666666,0.20000000000000007,0.08148148148148149,0.029629629629629645,0.288888888888889,0.548148148148148,0.051851851851851816,0.07407407407407413,0.10370370370370369,0.08148148148148149,0.10370370370370369,0.2518518518518518,0.07407407407407401,0.2888888888888888,0.11851851851851847,0.23703703703703705,0.19259259259259254,0.02962962962962956,0.274074074074074,0.1777777777777777,0.1037037037037038,0.007407407407407474,0.007407407407407363,0.4605715671324748,0.9676476918294212,0.326448864548289,0.4729117968781913,0.33733848733811056,0.863308118298749
Tmem35,temporal - 96.0 - 7,0.16296296296296298,0.2962962962962963,0.7033011272141707,0.673671497584541,0.29629629629629634,0.31851851851851853,0.5777777777777778,0.18518518518518523,0.274074074074074,0.18518518518518517,0.237037037037037,0.01481481481481478,0.5185185185185184,0.24444444444444435,0.24444444444444446,0.2592592592592593,0.1703703703703703,0.1111111111111111,0.16296296296296298,0.05185185185185184,0.04444444444444448,0.12592592592592597,0.20740740740740746,0.12592592592592597,0.022222222222222296,0.007407407407407363,0.12592592592592597,0.19259259259259262,0.14074074074074067,0.02962962962962966,0.05185185185185184,0.13333333333333333,0.044444444444444474,0.06666666666666667,0.037037037037037125,0.06666666666666665,0.2177384987877552,0.285350441774477,0.059496613474240984,0.04579772241411395,0.2439632588782254,0.4040308731251874
Tnfrsf12a,temporal - 48.0 - 3 / temporal - 108.0 - 2 / temporal - 144.0 - 4 / temporal - 156.0 - 2 / temporal - 240.0 - 1 / temporal - 312.0 - 3 / temporal - 348.0 - 7 / celltype - MEF - 7,0.00740740740740747,0.5999999999999999,0.06900161030595814,0.8272946859903383,0.6074074074074074,0.022222222222222143,0.6000000000000001,0.1185185185185185,0.11851851851851858,0.3703703703703704,0.1333333333333333,0.17777777777777778,0.9925925925925925,0.8296296296296296,0.23703703703703707,0.19999999999999998,0.4222222222222223,0.07407407407407413,0.06666666666666665,0.17777777777777767,0.8296296296296295,0.2888888888888888,0.30370370370370364,0.14074074074074078,0.3185185185185186,0.16296296296296298,0.6888888888888889,0.34074074074074073,0.06666666666666665,0.4222222222222222,0.02222222222222217,0.1333333333333333,0.2148148148148148,0.04444444444444448,0.03703703703703701,0.029629629629629645,0.00312532137878202,0.8271867523455212,0.37103192477470626,0.01471549844696296,0.024147131933647648,0.6737508127395319
Tomm40,temporal - 48.0 - 4 / temporal - 72.0 - 5 / temporal - 120.0 - 6 / temporal - 144.0 - 2 / temporal - 168.0 - 5 / temporal - 240.0 - 7 / temporal - 288.0 - 2 / temporal - 348.0 - 5 / temporal - 408.0 - 7,0.5111111111111112,0.2666666666666667,0.5130434782608696,0.9500805152979066,0.6074074074074074,0.007407407407407474,0.8962962962962961,0.4518518518518518,0.17037037037037028,0.08148148148148149,0.2814814814814815,0.4296296296296297,1.5555555555555554,0.14814814814814814,0.6666666666666666,0.5407407407407407,0.38518518518518513,0.22962962962962963,0.36296296296296293,0.06666666666666665,0.4444444444444444,0.4814814814814814,0.23703703703703696,0.029629629629629617,0.7111111111111112,0.25185185185185194,0.38518518518518513,0.38518518518518513,0.1111111111111111,0.5333333333333332,0.1777777777777778,0.1555555555555555,0.22222222222222227,0.2,0.20740740740740748,0.14074074074074067,0.09614963166089874,0.3712281205197668,0.313705048672571,0.45227645117805376,0.35768257325158587,0.42169952254128856
Txnip,temporal - 108.0 - 1 / temporal - 132.0 - 5 / temporal - 324.0 - 2 / temporal - 336.0 - 1 / temporal - 360.0 - 7 / temporal - 396.0 - 1,0.15555555555555559,0.2962962962962963,0.013768115942028925,0.06030595813204509,0.04444444444444436,0.051851851851851836,0.007407407407407474,0.33333333333333326,0.0,0.37777777777777777,0.11851851851851858,0.7259259259259259,0.7925925925925927,0.007407407407407363,0.1333333333333333,0.36296296296296293,0.11851851851851852,0.2666666666666667,0.38518518518518513,0.029629629629629672,0.41481481481481475,0.0,0.28148148148148144,0.1925925925925926,0.2962962962962963,0.2148148148148148,0.4666666666666666,0.7037037037037037,0.5259259259259259,0.18518518518518523,0.38518518518518524,0.2518518518518518,0.1555555555555556,0.46666666666666673,0.18518518518518517,0.08148148148148149,0.026977253692837266,0.15161968791670793,0.20332740005322353,0.296164838273852,0.2671569501620463,0.12818010539607166
Ube2s,temporal - 120.0 - 5 / temporal - 144.0 - 5 / temporal - 180.0 - 1 / temporal - 192.0 - 3 / temporal - 216.0 - 2 / temporal - 288.0 - 6 / temporal - 312.0 - 7 / temporal - 324.0 - 4 / temporal - 360.0 - 6 / celltype - Stromal - 4,0.6222222222222222,0.04444444444444437,0.30909822866344605,0.5461352657004832,0.3333333333333333,0.0962962962962963,0.5777777777777777,0.49629629629629624,0.1555555555555555,0.007407407407407363,0.3111111111111111,0.3407407407407408,0.962962962962963,0.19999999999999998,0.32592592592592595,1.2074074074074073,0.925925925925926,0.0,0.9037037037037037,0.18518518518518517,0.21481481481481476,0.2296296296296296,0.4,0.11851851851851852,0.38518518518518513,0.2592592592592592,0.525925925925926,0.6296296296296298,0.12592592592592594,0.2370370370370371,0.40740740740740744,0.16296296296296298,0.029629629629629672,0.24444444444444446,0.16296296296296298,0.17777777777777776,0.14052216392363204,0.1920770973042591,0.2138124275813651,0.6309675428125325,0.4428274689365721,0.7561922206920266
Vapa,temporal - 384.0 - 6,0.3481481481481481,0.41481481481481475,0.5695652173913044,0.6510466988727859,0.24444444444444446,0.28148148148148144,0.4222222222222223,0.3037037037037038,0.1555555555555555,0.07407407407407413,0.22222222222222227,0.059259259259259234,0.7333333333333333,0.08888888888888896,0.5259259259259259,0.5185185185185186,0.0962962962962963,0.1777777777777778,0.059259259259259345,0.06666666666666665,0.1555555555555556,0.20740740740740743,0.34814814814814815,0.08888888888888885,0.2444444444444444,0.1925925925925926,0.16296296296296298,0.19259259259259265,0.20740740740740732,0.2888888888888888,0.16296296296296298,0.1333333333333333,0.40740740740740744,0.2888888888888888,0.18518518518518517,0.05925925925925918,0.0039887932651821445,0.33252232216570277,0.3175541217658187,0.19687032405747368,0.15537030385688,0.17779549745773132
Vbp1,temporal - 24.0 - 6 / temporal - 96.0 - 6 / temporal - 180.0 - 7 / temporal - 420.0 - 2,0.2888888888888888,0.22962962962962963,0.8106280193236716,0.9143317230273753,0.014814814814814836,0.3333333333333333,0.6222222222222222,0.36296296296296293,0.28148148148148155,0.05185185185185193,0.051851851851851816,0.14074074074074078,0.2888888888888889,0.20000000000000007,0.08148148148148149,0.748148148148148,0.4444444444444444,0.14814814814814814,0.3555555555555556,0.014814814814814808,0.19999999999999998,0.1777777777777777,0.26666666666666666,0.10370370370370369,0.24444444444444435,0.07407407407407401,0.19259259259259265,0.3407407407407408,0.08148148148148149,0.04444444444444445,0.22962962962962963,0.029629629629629617,0.12592592592592594,0.12592592592592594,0.007407407407407363,0.5037037037037037,0.001037611954814277,0.08800962919184707,0.32465790446487097,0.30517956375772926,0.15962143684209196,0.7219181644124251
Vcam1,temporal - 0.0 - 1,1.4370370370370371,0.32592592592592595,0.04669887278582929,0.8466988727858293,0.18518518518518512,0.0,0.6814814814814814,0.12592592592592586,0.014814814814814836,0.14074074074074067,0.04444444444444448,0.05185185185185184,0.37037037037037046,0.27407407407407414,0.14814814814814814,0.03703703703703701,0.05185185185185184,0.007407407407407474,0.13333333333333341,0.0,0.037037037037037035,0.037037037037037035,0.05185185185185184,0.14074074074074078,0.0962962962962963,0.03703703703703701,0.18518518518518515,0.19999999999999998,0.014814814814814836,0.04444444444444437,0.022222222222222282,0.08888888888888884,0.007407407407407349,0.022222222222222296,0.06666666666666667,0.06666666666666667,0.41658247158641926,0.6262017415901149,0.1443984347737846,0.1914685088272718,0.12714685313514362,0.4547676813169905
Vps8,temporal - 24.0 - 3 / temporal - 36.0 - 6 / temporal - 60.0 - 5,0.007407407407407363,0.2814814814814815,0.9636876006441224,1.1859098228663445,0.3111111111111111,0.4666666666666666,0.06666666666666665,0.08148148148148149,0.022222222222222296,0.09629629629629631,0.1333333333333333,0.10370370370370366,0.17037037037037045,0.0,0.07407407407407413,0.03703703703703701,0.17037037037037034,0.08148148148148149,0.17037037037037034,0.0962962962962963,0.08148148148148149,0.3185185185185185,0.1333333333333333,0.0592592592592593,0.07407407407407413,0.02962962962962966,0.10370370370370378,0.022222222222222296,0.03703703703703712,0.022222222222222185,0.022222222222222185,0.06666666666666665,0.1185185185185185,0.029629629629629645,0.007407407407407474,0.04444444444444448,0.09228897920077593,0.38351057833226854,0.13886236343359845,0.07853147604328842,0.002616184881083561,0.17380856946819073
Xist,temporal - 336.0 - 2 / celltype - iPSC - 3,0.08148148148148149,0.22962962962962963,0.19154589371980674,0.7915458937198068,0.49629629629629635,0.14814814814814814,0.18518518518518526,0.3481481481481482,0.03703703703703701,0.007407407407407467,0.05925925925925919,0.06666666666666665,0.02962962962962965,0.007407407407407356,0.044444444444444474,0.07407407407407401,0.029629629629629645,0.17037037037037042,0.17777777777777778,0.08888888888888885,0.014814814814814836,0.27407407407407414,0.237037037037037,0.007407407407407363,0.19999999999999998,0.022222222222222282,0.28148148148148144,0.1703703703703704,0.33333333333333337,0.16296296296296298,0.18518518518518517,0.1925925925925926,0.3111111111111111,0.03703703703703709,0.08148148148148149,0.12592592592592583,0.08871155077645113,0.4932378157585778,0.08173719814566885,0.3790699328101573,0.1425318420543682,1.5917898926002747
Ypel3,temporal - 120.0 - 4 / temporal - 156.0 - 7 / temporal - 180.0 - 6 / temporal - 192.0 - 7 / temporal - 204.0 - 7 / temporal - 264.0 - 2 / temporal - 348.0 - 4 / temporal - 396.0 - 2,0.04444444444444447,0.029629629629629534,0.0851046698872786,0.1665861513687601,0.16296296296296298,0.2222222222222223,0.38518518518518524,0.6518518518518519,0.08888888888888885,0.18518518518518517,0.3407407407407408,0.022222222222222143,0.4888888888888889,0.4740740740740741,0.16296296296296298,0.8296296296296295,0.6666666666666666,0.3185185185185186,0.4370370370370371,0.17037037037037045,0.34074074074074073,0.022222222222222143,0.6962962962962964,0.05185185185185193,0.237037037037037,0.08148148148148149,0.4222222222222223,0.5259259259259259,0.14074074074074072,0.5703703703703704,0.28148148148148144,0.007407407407407363,0.09629629629629632,0.4444444444444445,0.051851851851851816,0.1777777777777778,0.0056059959382650515,0.08727172518086046,0.22642846566204744,0.25586122067347183,0.02895686660621849,0.07251651393169184
